,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
52,2020-02-23,Sun,Premier League,Matchweek 27,Home,W 3–0,Wolves,Norwich City,Y,GK,90,3,0,3,1.000,1,0.5,7,16,43.8,14,4,71.4,48.9,6,100.0,64.5,4,0,0.0,0,11.8,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,320,10,33,0,499,0,,2,100.0,9,18,50.0,0,0,0,0,0,13,7,1,0,1,0,0,0,0,0,0,5,15,11,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,4,4,100.0,0,0
55,2020-02-27,Thu,Europa Lg,Round of 32,Away,L 2–3,eng Wolves,es Espanyol,Y,GK,90,5,3,3,.600,0,2.8,14,27,51.9,22,1,77.3,54.9,10,100.0,63.0,12,0,0.0,0,7.2,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,707,5,14,0,959,1,100.0,3,100.0,15,28,53.6,0,0,0,0,0,15,17,7,0,1,0,0,0,0,0,4,0,28,25,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,5,5,100.0,0,0
56,2020-03-01,Sun,Premier League,Matchweek 28,Away,W 3–2,Wolves,Tottenham,Y,GK,90,4,2,2,.500,0,2.0,10,16,62.5,13,2,84.6,51.7,5,100.0,62.8,14,3,21.4,0,11.0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,489,10,63,0,637,0,,0,,12,18,66.7,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,1,2,15,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,3,3,100.0,0,0
57,2020-03-07,Sat,Premier League,Matchweek 29,Home,D 0–0,Wolves,Brighton,Y,GK,90,1,0,1,1.000,1,0.0,7,17,41.2,14,2,71.4,45.6,9,77.8,54.3,11,0,0.0,0,8.8,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,368,10,21,0,496,0,,5,100.0,8,18,44.4,0,0,0,0,0,13,10,1,0,0,0,0,0,0,0,5,1,17,12,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,7,7,100.0,0,0
58,2020-03-12,Thu,Europa Lg,Round of 16,Away,D 1–1,eng Wolves,gr Olympiacos,Y,GK,90,3,1,2,.667,0,1.2,3,6,50.0,13,3,38.5,35.9,2,50.0,44.0,5,0,0.0,0,9.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,229,5,14,0,347,0,,8,100.0,4,7,57.1,0,0,0,0,0,10,5,3,0,1,0,0,0,0,0,9,1,5,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,12,0,,0,0,5,5,100.0,0,0
59,2020-06-20,Sat,Premier League,Matchweek 30,Away,W 2–0,Wolves,West Ham,Y,GK,90,2,0,2,1.000,1,0.3,5,10,50.0,15,5,40.0,37.7,4,100.0,65.5,10,0,0.0,0,16.2,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,280,7,35,0,494,0,,5,100.0,9,14,64.3,0,0,0,0,0,12,7,3,0,1,0,0,0,0,0,8,2,9,12,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,6,5,83.3,0,0
60,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 1–0,Wolves,Bournemouth,Y,GK,90,0,0,0,,1,0.0,3,8,37.5,17,5,41.2,43.1,1,100.0,64.0,9,0,0.0,1,13.1,0,0,0,0,0,0,0,0,20,1,0,0,0,0.0,0.0,0.0,0,0,277,13,32,0,472,0,,4,100.0,9,14,64.3,0,0,0,0,0,14,4,3,0,0,0,0,0,0,0,5,2,11,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,17,0,,0,0,6,6,100.0,0,0
61,2020-06-27,Sat,Premier League,Matchweek 32,Away,W 1–0,Wolves,Aston Villa,Y,GK,90,1,0,1,1.000,1,0.0,15,24,62.5,15,2,60.0,45.6,16,93.8,59.9,8,1,12.5,0,13.5,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,779,5,6,0,1095,0,,3,100.0,19,28,67.9,0,0,0,0,0,11,20,4,0,1,0,0,0,0,0,6,2,23,27,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,5,5,100.0,0,0
62,2020-07-04,Sat,Premier League,Matchweek 33,Home,L 0–2,Wolves,Arsenal,Y,GK,90,4,2,1,.500,0,2.2,9,16,56.3,19,3,73.7,45.6,4,50.0,41.8,6,0,0.0,0,15.3,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,404,10,18,0,622,1,100.0,3,100.0,12,19,63.2,0,0,0,0,0,18,5,1,0,2,0,0,0,0,0,6,1,16,14,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,12,12,100.0,0,0
63,2020-07-08,Wed,Premier League,Matchweek 34,Away,L 0–1,Wolves,Sheffield Utd,Y,GK,90,3,1,2,.667,0,1.4,6,17,35.3,15,4,53.3,43.5,11,81.8,56.1,18,2,11.1,0,6.5,0,0,0,0,0,0,0,0,28,0,0,0,1,0.0,0.0,0.0,0,0,270,7,25,0,560,0,,3,100.0,12,23,52.2,0,0,0,0,0,13,13,2,0,1,0,0,0,0,0,8,1,17,15,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,,0,0,25,0,,0,0,9,8,88.9,0,0
64,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 3–0,Wolves,Everton,Y,GK,90,2,0,2,1.000,1,0.2,10,14,71.4,16,4,50.0,41.3,6,100.0,64.7,9,1,11.1,0,12.7,0,0,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,1,0,537,10,23,0,800,0,,4,100.0,14,18,77.8,0,1,0,0,0,16,6,0,0,3,0,0,0,0,0,6,1,15,11,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,7,7,100.0,0,0
65,2020-07-15,Wed,Premier League,Matchweek 36,Away,D 1–1,Wolves,Burnley,Y,GK,90,0,1,0,,0,1.0,7,20,35.0,19,3,73.7,48.8,6,100.0,63.8,5,0,0.0,0,13.3,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,346,8,48,0,507,0,,4,100.0,8,21,38.1,0,0,0,0,0,14,11,5,0,3,0,0,0,0,0,3,3,19,13,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,1,1,100.0,0,0
66,2020-07-20,Mon,Premier League,Matchweek 37,Home,W 2–0,Wolves,Crystal Palace,Y,GK,90,3,0,3,1.000,1,0.1,12,19,63.2,17,3,88.2,52.9,4,100.0,65.0,10,0,0.0,0,7.5,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,570,8,20,0,731,0,,1,100.0,13,20,65.0,0,0,0,0,0,15,6,2,0,1,0,0,0,0,0,3,0,18,10,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,6,6,100.0,0,0
67,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 0–2,Wolves,Chelsea,Y,GK,90,3,2,1,.333,0,1.1,8,18,44.4,14,1,78.6,54.2,7,100.0,61.1,7,0,0.0,0,15.7,0,0,0,0,0,0,0,0,21,1,0,0,0,0.0,0.0,0.0,0,0,411,8,25,0,534,0,,1,50.0,9,19,47.4,0,0,0,0,0,10,11,4,0,1,0,0,0,0,0,1,2,18,14,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,19,0,,0,0,4,4,100.0,0,0
68,2020-08-06,Thu,Europa Lg,Round of 16,Home,W 1–0,eng Wolves,gr Olympiacos,Y,GK,90,5,0,5,1.000,1,0.9,10,25,40.0,16,2,68.8,50.6,14,100.0,63.7,12,1,8.3,0,6.0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,571,7,28,0,753,0,,4,100.0,11,26,42.3,0,0,0,0,0,13,17,3,0,1,0,0,0,0,0,5,0,25,21,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,7,7,100.0,0,0
69,2020-08-11,Tue,Europa Lg,Quarter-finals,Home,L 0–1,eng Wolves,es Sevilla,Y,GK,90,5,1,4,.800,0,1.2,6,16,37.5,12,1,58.3,49.0,11,81.8,55.6,20,0,0.0,0,7.0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,377,4,9,0,550,0,,3,100.0,10,20,50.0,0,0,0,0,0,7,16,5,0,1,0,0,0,0,0,7,1,15,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,3,3,100.0,0,0
